license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240127867,,,767 SWEETWOOD LN, SWEETWOOD LN                 PATTERSON        ,,,C-5,,37,"20240127867 O     SO    E           NORTH WOOD CARPENTRY CONSTRUCTION                               0 767 SWEETWOOD LN                 PATTERSON         CA       95363     20250717                                                   C-5,"
20240128136,,,3280 BRIGGS AVE, BRIGGS AVE                  ALAMEDA          ,717570 3280,,,,38,"20240128136 O     CP    W           HUTCHCRAFT INC                                             717570 3280 BRIGGS AVE                  ALAMEDA           CA       94501     20250717                                                   A,B,"
20240128177,,,10940 WILSHIRE BLVD,   LOS ANGELES      ,,,,,39,"20240128177 O     CP    W           CALPRIME CONSTRUCTION INC                                       0 10940 WILSHIRE BLVD SUITE 1600   LOS ANGELES       CA       90024     20250717                                                   B,"
20240128443,,,1020 STRIKER AVE,       SACRAMENTO       ,137645 1020,,C36,,40,"20240128443 O     CP    W           BEAVER BROTHERS PLUMBING INC                              1137645 1020 STRIKER AVE SUITE 100       SACRAMENTO        CA       95834     20250717                                                   C36,"
20240128492,,,1755 CASCADE CT, CASCADE CT                  SALINAS          ,,,C-9;C-9,,41,"20240128492 O     CP    E           THECALIFORNIA DRYWALL INC                                       0 1755 CASCADE CT                  SALINAS           CA       93906     20250717 MIGUEL SOLIS MENDOZA             C-9              C-9,"
20240128529,,,2443 FILLMORE ST,       SAN FRANCISCO    ,,,,,42,"20240128529 O     CP    W           LEVEL IT BUILDERS INC                                           0 2443 FILLMORE ST #380-3535       SAN FRANCISCO     CA       94115     20250717                                                   D24,D21,D39,B,"
20240128657,,,120 TUSTIN AVE,           NEWPORT BEACH    ,,,C920,,43,"20240128657 O     CP    W           FLAWLESS GRASS                                                  0 120 TUSTIN AVENUE C920           NEWPORT BEACH     CA       92663     20250717                                                   D12,"
20240128676,,,598 E FRANKLIN ST, E FRANKLIN ST                MONTEREY         ,,,C12,,44,"20240128676 O     LC    W           T LINE CONSTRUCTION LLC                                         0 598 E FRANKLIN ST                MONTEREY          CA       93940     20250717                                                   C12,"
20240128779,,,3810 BELLEZA CT, BELLEZA CT                  CERES            ,,,C20;C20,,45,"20240128779 O     LC    E           NAVARRO HVAC SERVICES LLC                                       0 3810 BELLEZA CT                  CERES             CA       95307     20250717 ANDY ZARAGOSA NAVARRO            C20              C20,"
20240128797,,,23510 TELO AVE,                TORRANCE         ,,,C53,,46,"20240128797 O     CP    W           SOUTH BAY POOL & SPA SUPPLY INC                                 0 23510 TELO AVE #8                TORRANCE          CA       90505     20250717                                                   C53,"
20240128842,,,23913 VICTORY BLVD               WEST, VICTORY BLVD               WEST HILLS       ,093335 2391,,C-8,,47,"20240128842 O     CP    W           E S S C CONCRETE INC                                      1093335 23913 VICTORY BLVD               WEST HILLS        CA       91307     20250717                                                   C-8,"
20240128958,,,3061 SIERRA AVE, SIERRA AVE                  NORCO            ,,,,,48,"20240128958 O     CP    E           IMF CONSTRUCTION                                                0 3061 SIERRA AVE                  NORCO             CA       92860     20250717 ANTHONY IBARRA                   B                B,"
20240128980,,,, ACROPOLIS AISLE               IRVINE           ,,,,,49,"20240128980 O     CP    E           AIRTON CONSTRUCTION                                             0 47 ACROPOLIS AISLE               IRVINE            CA       92614     20250717                                                   B,"
20240129101,,,2022 EVANS LANE,           SAN JOSE         ,,,,,50,"20240129101 O     SO    E           JM CONSTRUCTION                                                 0 2022 EVANS LANE UNIT 3           SAN JOSE          CA       95125     20250717 JOEY MARTINEZ                    B                B,"
20240129143,,,4820 WOODLAND DRIVE              PL, WOODLAND DRIVE              PLACERVILLE      ,,,C27;C27,,51,"20240129143 O     CP    E           DANLEY TREE AND LANDSCAPE                                       0 4820 WOODLAND DRIVE              PLACERVILLE       CA       95667     20250717 CODY WARREN DANLEY               C27              C27,"
20240129147,,,250 KNOLL RD,             SAN MARCOS       ,,,C54;C54,,52,"20240129147 O     SO    E           JEM TILE                                                        0 250 KNOLL RD APT 112             SAN MARCOS        CA       92069     20250717 JORGE EMANUEL MORENO             C54              C54,"
20240129148,,,306 N WEST,     ESCONDIDO        ,,,C-8;C-8,,53,"20240129148 O     SO    E           DUSTIN DELONG                                                   0 306 N WEST EL NORTE PKWY #75     ESCONDIDO         CA       92026     20250717 DUSTIN ALLEN DELONG              C-8              C-8,"
20240129149,,,15433 W TELEGRAPH RD,W     SANTA PAULA      ,,,C15;C15,,54,"20240129149 O     SO    E           HERNANDEZ FLOORING                                              0 15433 W TELEGRAPH RD SPC 42W     SANTA PAULA       CA       93060     20250717 OMAR HERNANDEZ GONZALEZ          C15              C15,"
20240129154,,,300 ENTERPRISE ST, ENTERPRISE STREET            ESCONDIDO        ,,,,,55,"20240129154 O     CP    E           MODERN BUILDER SOLUTIONS INC                                    0 300 ENTERPRISE STREET            ESCONDIDO         CA       92029     20250717 JEREMY RAY ANDING                B                B,"
20240129155,,,16141 HAMPSON PL, HAMPSON PLACE              RAMONA           ,,,,,56,"20240129155 O     SO    E           CLB CONSTRUCTION                                                0 16141 HAMPSON PLACE              RAMONA            CA       92065     20250717 CHAD LOUIS BORDONARO             B                B,"
20240129156,,,20250717 DIEGO ANDR,         EL CAJON         ,,,C54;C54,,57,"20240129156 O     SO    E           PRIME STONE COUNTERTOPS                                         0 13162 HWY 8 BUSINESS 182         EL CAJON          CA       92021     20250717 DIEGO ANDRES LIMA-GOMEZ          C54              C54,"
20240129157,,,740 WASHINGTON HEIGHTS RD,    EL CAJON         ,,,C10;C10,,58,"20240129157 O     SO    E           SHOCKSMITH ELECTRIC                                             0 740 WASHINGTON HEIGHTS RD #19    EL CAJON          CA       92019     20250717 ABEL ISMAEL MEDELES,III          C10              C10,"
20240129158,,,4855 ARIVA WAY,              SAN DIEGO        ,,,,,59,"20240129158 O     SO    E           MH CONSTRUCTION                                                 0 4855 ARIVA WAY #328              SAN DIEGO         CA       92123     20250717 MOHAMAD HUNTAYA                  B                B,"
20240129160,,,4862 GARDENIA ST, GARDENIA ST                 OCEANSIDE        ,,,,,60,"20240129160 O     SO    E           ARELLANO GATE OPENERS                                           0 4862 GARDENIA ST                 OCEANSIDE         CA       92057     20250717 ISRAEL ARELLANO                  D28              D28,"
20240129161,,,8833 MONTEREY RD, MONTEREY RD SUITE B         GILROY           ,,,,,61,"20240129161 O     CP    E           STRUCTURE LEASING & ENGINEERING INC                             0 8833 MONTEREY RD SUITE B         GILROY            CA       95020     20250717 NIK ANTHONY DELGADO              A                A,"
20240129168,,,366 RAYMOND AVE, RAYMOND AVE                  SAN FRANCISCO    ,,,C15;C15,,62,"20240129168 O     SO    E           MSC FLOORING                                                    0 366 RAYMOND AVE                  SAN FRANCISCO     CA       94134     20250717 MANUEL RUBICEL SANCHEZ CRUZ      C15              C15,"
20240129171,,,2313 GREENRIDGE DR, GREENRIDGE DRIVE            EL SOBRANTE      ,,,,,63,"20240129171 O     CP    E           BAYSHORE CONSTRUCTION CO                                        0 2313 GREENRIDGE DRIVE            EL SOBRANTE       CA       94803     20250717 TONY D'ANDREW CASTANEDA          B                B,"
20240129172,,,154 DABNER ST                    SAN LEANDR, DABNER ST                    SAN LEANDRO      ,,,C-8;C-8,,64,"20240129172 O     SO    E           DANZA CONCRETE DESIGN                                           0 154 DABNER ST                    SAN LEANDRO       CA       94577     20250717 KIMAMI PASILI MOALA              C-8              C-8,"
20240129173,,,1390 CABRILLO PARK DR, CABRILLO PARK DR APT A      SANTA ANA        ,,,C36;C36,,65,"20240129173 O     CP    E           JHR PLUMBING SERVICES                                           0 1390 CABRILLO PARK DR APT A      SANTA ANA         CA       92701     20250717 RICARDO HERNANDEZ RODRIGUEZ      C36              C36,"
20240129174,,,174 ROANOKE RD,             EL CAJON         ,,,B-2;B-2,,66,"20240129174 O     CP    E           FLIP MASTER KITCHEN REMODELING INC                              0 174 ROANOKE RD APT 4             EL CAJON          CA       92020     20250717 MOHANAD YOUNUS RASHEED           B-2              B-2,"
20240129176,,,75 SIINO AVE, SIINO AVE                       BAY POINT        ,,,B-2,,67,"20240129176 O   SO   E   H L REMODELING                                     0 75 SIINO AVE                       BAY POINT         CA   94565   20250717                                         B-2,"
20240129178,,,2864 MISSION VILLAGE DR, MISSION VILLAGE DR            SAN DIEGO        ,,,C28;C28,,68,"20240129178 O   CP   E   DIEGO'S LOCKSMITH INC                              0 2864 MISSION VILLAGE DR            SAN DIEGO         CA   92123   20250717 JONATHAN ELKANAN BAINERMAN        C28   C28,"
20240129181,,,1866 VENTURA DR, VENTURA DR                    PITTSBURG        ,,,C27;C27,,69,"20240129181 O   CP   E   AFTER 3 LANDSCAPE INC                              0 1866 VENTURA DR                    PITTSBURG         CA   94565   20250717 LUIS FERNANDO AYALA               C27   C27,"
20240129182,,,1007 RALEIGH ST,            GLENDALE         ,,,C54,,70,"20240129182 O   CP   E   NG TILE AND STONES INC                             0 1007 RALEIGH ST APT 108            GLENDALE          CA   91205   20250717                                         C54,"
20240129183,,,,                       NEWARK           ,,,C-2;C-2,,71,"20240129183 O   SO   E   BLUE STAR INSULATION                               0 P O BOX 1821                       NEWARK            CA   94560   20250717 MOHAMMAD SAMIR                    C-2   C-2,"
20240129188,,,5240 OLMEDA AVE, OLMEDA AVE                    ATASCADERO       ,,,B-2;B-2,,72,"20240129188 O   LC   E   LLOYD HOME SERVICES LLC                            0 5240 OLMEDA AVE                    ATASCADERO        CA   93422   20250717 CRAIG EDWARD LOREN LLOYD          B-2   B-2,"
20240129189,,,1269 COVENTRY DR, COVENTRY DR                   THOUSAND OAKS    ,,,C33;C33,,73,"20240129189 O   SO   E   ADAM B TISCHLER                                    0 1269 COVENTRY DR                   THOUSAND OAKS     CA   91360   20250717 ADAM BENJAMIN TISCHLER            C33   C33,"
20240129194,,,451 VASQUEZ CT, VASQUEZ CT APT B               SUNNYVALE        ,,,C36;C36,,74,"20240129194 O   SO   E   ANDRADE'S PLUMBING                                 0 451 VASQUEZ CT APT B               SUNNYVALE         CA   94086   20250717 AGUSTIN JAIME ANDRADE TORRES      C36   C36,"
20240129196,,,16980 CAMDEN DR, CAMDEN DR                    MADERA           ,,,C-6,,75,"20240129196 O   CP   E   TORRES CABINETS INC                                0 16980 CAMDEN DR                    MADERA            CA   93638   20250717                                         C-6,"
20240129213,,,2020 COLUMBIA ST,           SAN DIEGO        ,,,C60;C60,,76,"20240129213 O   CP   E   OBRA                                               0 2020 COLUMBIA ST NUM 190           SAN DIEGO         CA   92104   20250717 BRANDY ALONSO LOPEZ               C60   C60,"
20240129219,,,10069 BERNHARDT DR, BERNHARDT DR                 OAKLAND          ,,,C33,,77,"20240129219 O   CP   W   SOLIZ GENERAL CONSTRUCTION & PAINTING INC          0 10069 BERNHARDT DR                 OAKLAND           CA   94603   20250717                                         B,C33,"
20240129225,,,1209 CLARABELLE DR, CLARABELLE DR                 MORRO BAY        ,,,,,78,"20240129225 O   SO   E   GUY CONSTRUCTION COMPANY                           0 1209 CLARABELLE DR                 MORRO BAY         CA   93442   20250717 GYULA SYLVESTER FULEKI            B     B,"
20240129227,,,1037 HAYS ST, HAYS ST                       FAIRFIELD        ,,,C33;C33,,79,"20240129227 O   SO   E   CHRIS PAINTING                                     0 1037 HAYS ST                       FAIRFIELD         CA   94533   20250717 CHRISTOPHER MARLAN CARRASCO       C33   C33,"
20240129229,,,7608 MCMULLEN WAY, MCMULLEN WAY                  SACRAMENTO       ,,,C10;C10,,80,"20240129229 O   SO   E   PRO-V ELECTRIC                                     0 7608 MCMULLEN WAY                  SACRAMENTO        CA   95828   20250717 FERNANDO ELIAS VENEGAS            C10   C10,"
20240129232,,,1877 BENEDICT WAY, BENEDICT WAY                  POMONA           ,,,,,81,"20240129232 O   SO   E   CHENGKE TAN                                        0 1877 BENEDICT WAY                  POMONA            CA   91767   20250717 CHENGKE TAN                       B     B,"
20240129238,,,1930 PARK AVE,                  SAN JOSE         ,,,C33;C33,,82,"20240129238 O   CP   E   PIOQUINTO PAINTING INC                             0 1930 PARK AVE #12                  SAN JOSE          CA   95126   20250717 JAVIER MONCAYO                    C33   C33,"
20240129239,,,203 N RURAL DR, N RURAL DRIVE                  MONTEREY PARK    ,,,C20;C20,,83,"20240129239 O   SO   E   HAI BIN YAN                                        0 203 N RURAL DRIVE                  MONTEREY PARK     CA   91755   20250717 HAIBIN YAN                        C20   C20,"
20240129243,,,245 LA PALA DR,              SAN JOSE         ,,,C33;C33,,84,"20240129243 O   SO   E   TORRES PAINTING                                    0 245 LA PALA DRIVE #23              SAN JOSE          CA   95127   20250717 ALFREDO TORRES MONRREAL           C33   C33,"
20240129246,,,,RD AVE                    SAN LEANDRO      ,,,C-8;C-8,,85,"20240129246 O   SO   E   NEXT LEVEL CONCRETE                                0 12245 143RD AVE                    SAN LEANDRO       CA   94578   20250717 JUAN MANUEL MONTEJO               C-8   C-8,"
20240129247,,,1804 BOLANOS AVE, BOLANOS AVE                   ROWLAND HEIGHTS  ,,,C10;C10,,86,"20240129247 O   SO   E   YIPIAN LI ELECTRICAL SERVICES                      0 1804 BOLANOS AVE                   ROWLAND HEIGHTS   CA   91748   20250717 YIPIAN LI                         C10   C10,"
20240129249,,,417 DIAMOND WAY, DIAMOND WAY                    PERRIS           ,,,C33;C33,,87,"20240129249 O   SO   E   DIAMOND WAY PAINTING                               0 417 DIAMOND WAY                    PERRIS            CA   92571   20250717 JOSUE GUMANO RODRIGUEZ            C33   C33,"
20240129250,,,, VIA PARED                    THOUSAND PALMS   ,,,C27;C27,,88,"20240129250 O   SO   E   MOISES CORONA                                      0 31187 VIA PARED                    THOUSAND PALMS    CA   92276   20250717 MOISES AGUILERA CORONA            C27   C27,"
20240129253,,,20216 STAGG ST, STAGG ST                     WINNETKA         ,,,,,89,"20240129253 O   CP   E   NO LIMIT R CONSTRUCTION INC                        0 20216 STAGG ST                     WINNETKA          CA   91306   20250717 ESVIN ROMAN TUPUL                 B     B,"
20240129255,,,1589 RAINFOREST                    WEST, RAINFOREST                    WEST COVINA      ,,,,,90,"20240129255 O   CP   E   SEVEN ZONE HOME                                    0 1589 RAINFOREST                    WEST COVINA       CA   91790   20250717 STEVE QIAN ZHENG                  B     B,"
20240129256,,,12820 NUTWOOD ST                   GARD, NUTWOOD ST                   GARDEN GROVE     ,,,C-7;C-7,,91,"20240129256 O   CP   E   SILVA SECURITY SOLUTIONS INC                       0 12820 NUTWOOD ST                   GARDEN GROVE      CA   92840   20250717 MARCO ANTONIO SILVA               C-7   C-7,"
20240129258,,,,     SAN CLEMENTE     ,,,C33,,92,"20240129258 O   CP   E   IMAGE PAINTERS                                     0 102 AVENIDA SAN LUIS REY APT 5     SAN CLEMENTE      CA   92672   20250717                                         C33,"
20240129259,,,7229 BALCOM AVE, BALCOM AVE                    RESEDA           ,,,C54;C54,,93,"20240129259 O   SO   E   ALEKSANDER LORENTS                                 0 7229 BALCOM AVE                    RESEDA            CA   91335   20250717 ALEKSANDER LORENTS                C54   C54,"
20240129260,,,1575 GREELY WAY, GREELY WAY                    GILROY           ,,,C54;C54,,94,"20240129260 O   SO   E   EDMUNDO AMEZCUA                                    0 1575 GREELY WAY                    GILROY            CA   95020   20250717 EDMUNDO ANDRE AMEZCUA FLORES      C54   C54,"
20240129264,,,3414 EL CAMINITO ST, EL CAMINITO ST                LOS ANGELES      ,,,,,95,"20240129264 O   SO   E   JOSUE CORDON                                       0 3414 EL CAMINITO ST                LOS ANGELES       CA   91214   20250717 JOSUE ARNOLDO CORDON              B     B,"
20240129271,,,,                SAN FRANCISCO    ,,,C33;C33,,96,"20240129271 O   CP   E   S FRISKO PAINTING INC                              0 2936 21ST STREET #2                SAN FRANCISCO     CA   94110   20250717 ABEL SANCHEZ MENDEZ               C33   C33,"
20240129272,,,1219 CENTER AVE,C                 OCEANSIDE        ,,,C33;C33,,97,"20240129272 O   CP   E   NEW INNOVATION PAINTING INC                        0 1219 CENTER AVE #C                 OCEANSIDE         CA   92054   20250717 ANTONINO RAMIREZ RAMON            C33   C33,"
20240129273,,,1559 LINCOLN AVE, LINCOLN AVE                   PASADENA         ,,,,,98,"20240129273 O   CP   E   CROWN ROSE HOSPITALITY                             0 1559 LINCOLN AVE                   PASADENA          CA   91103   20250717 MIRAJ HASMUKH AHIR                B     B,"
20240129274,,,,TH ST                     LOS ANGELES      ,,,,,99,"20240129274 O   CP   E   JC MARTINEZ CONSTRUCTION INC                       0 3113 W 74TH ST                     LOS ANGELES       CA   90043   20250717 JULIO CESAR MARTINEZ              B     B,"
20240129277,,,3347 WEST AVE,                   LANCASTER        ,,,,,100,"20240129277 O   CP   E   ALFREDO HERRERA SANCHEZ CONSTRUCTION INC           0 3347 WEST AVE L8                   LANCASTER         CA   93536   20250717 ALFREDO HERRERA-SANCHEZ           B     B,"
20240129306,,,1355 NORTH LAKE AVE,         PASADENA         ,,,C36,,101,"20240129306 O   CP   W   ADT PLUMBING INC                                   0 1355 NORTH LAKE AVE UNIT 4         PASADENA          CA   91104   20250717                                         C36,"
20240129331,,,44903 LOTUS LANE                   LANCAST, LOTUS LANE                   LANCASTER        ,,,C27,,102,"20240129331 O   CP   W   NEW VISIONS LANDSCAPING INC                        0 44903 LOTUS LANE                   LANCASTER         CA   93536   20250717                                         C27,"
20240129451,,,3206 N DINUBA BLVD ST,   VISALIA          ,,,,,103,"20240129451 O   CP   W   LL ENGINEERING CONTRACTORS                         0 3206 N DINUBA BLVD STE E,BOX 419   VISALIA           CA   93291   20250717                                         A,"
20240129607,,,216 TECHNOLOGY DR,SUITE K          IRVINE           ,,,C10,,104,"20240129607 O   CP   W   GOLDEN ROCK BUILDERS INC                           0 216 TECHNOLOGY DR,SUITE K          IRVINE            CA   92606   20250717                                         B,C10,"
20240129769,,,312 WEST VICTORIA STREET           GARD, WEST VICTORIA STREET           GARDENA          ,,,C35,,105,"20240129769 O   CP   W   4-BY CONSTRUCTION & PLASTERING INC                 0 312 WEST VICTORIA STREET           GARDENA           CA   90248   20250717                                         B,C35,"
20240129772,,,1738 CORTE VISTA ST, CORTE VISTA ST                BRENTWOOD        ,739484 1738,,C33,,106,"20240129772 O   LC   W   R D STARICK LLC                               739484 1738 CORTE VISTA ST                BRENTWOOD         CA   94513   20250717                                         C33,"
20240129778,,,2108 N ST ST, N ST STE N                    SACRAMENTO       ,,,,,107,"20240129778 O   CP   W   FYT CONSTRUCTION                                   0 2108 N ST STE N                    SACRAMENTO        CA   95816   20250717                                         B,"
20240205045,,,3125 INDUSTRIAL DRIVE              SANFORD,,806439 3125,,C51;C51,,108,"20240205045 R   CP   E   EVAN CORPORATION                              806439 3125 INDUSTRIAL DRIVE              SANFORD           NC   27332   20250717 MATTHEW TYLER POLHEMUS            C51   C51,"
20240205558,,,,TH ST                       JURUPA VALLEY    ,967468 3325,,C16;C16,,109,"20240205558 R   CP   E   INTEGRITY FIRE PROTECTION                     967468 3325 34TH ST                       JURUPA VALLEY     CA   92509   20250717 AMY BRIDGETTE AMAYA               C16   C16,"
20240206538,,,1639 GUINOTTE AVE,,431710 1639,,,,110,"20240206538 R   CP   E   K C I CONVEYOR AND MACHINERY                  431710 1639 GUINOTTE AVE                  KANSAS CITY       MO   64120   20250717 RICHARD HENRY BRADLEY             D21   D21,"
20240206762,,,4513 CONCORD BLVD                  CONCORD, CONCORD BLVD                  CONCORD          ,058008 4513,,C-2;C-2,,111,"20240206762 S   CP   E   ABADUB CONSTRUCTION INC                      1058008 4513 CONCORD BLVD                  CONCORD           CA   94521   20250717 ALEXEI GURBANOV                   C-2   C-2,"
20240207114,,,20250717 VICT,                        SAN CARLOS       ,,,C10;C10,,112,"20240207114 S   LC   E   VICVEG-CONSTRUCTION                          1127348 P O BOX 542                        SAN CARLOS        CA   94070   20250717 VICTOR VERGARA                    C10   C10,"
