license_number,business_name,status,address,city_state_zip,phone,bond_amount,classifications,expire_date,line_number,raw_text
20240126042,,,1243 N GENE AUTRY TRL ST,       PALM SPRINGS    ,,,C-6,,98,"20240126042 O   CP   E   ROMAN CABINETS INC                                 0 1243 N GENE AUTRY TRL STE 106       PALM SPRINGS     CA   92262   20250709                                         C-6,"
20240126164,,,,TH AVENUE                     LOS ANGELES     ,,,C10,,99,"20240126164 O   SO   W   KUM O ELECTRIC                                     0 1507 5TH AVENUE                     LOS ANGELES      CA   90019   20250709                                         C10,"
20240126195,,,8625 MONICA AVE, MONICA AVENUE                  ORANGEVALE      ,,,,,100,"20240126195 O   CP   W   CALI-COATINGS AND CONSTRUCTIONS                    0 8625 MONICA AVENUE                  ORANGEVALE       CA   95662   20250709                                         B,"
20240126337,,,9920 SEPULVEDA BLVD,          MISSION HILLS   ,,,,,101,"20240126337 O   CP   E   CABTRON INC                                        0 9920 SEPULVEDA BLVD UNIT 1          MISSION HILLS    CA   91345   20250709 DEMETRIO CABALLERO-RODRIGUEZ      B     B,"
20240126379,,,,                        CERES           ,,,C33;C33,,102,"20240126379 O   CP   E   EXPERT PRO PAINTERS INC                            0 P O BOX 2552                        CERES            CA   95307   20250709 DANIEL PULIDO BARAJAS             C33   C33,"
20240126414,,,20250709 RAMON QUINTANA CAST,TH ST                      LOS ANGELES     ,,,C39;C39,,103,"20240126414 O   CP   E   QR APPROVED ROOFING SERVICE                        0 2101 W 94TH ST                      LOS ANGELES      CA   90047   20250709 RAMON QUINTANA CASTILLO           C39   C39,"
20240126427,,,815 GREENBERRY DR, GREENBERRY DR                   LA PUENTE       ,,,,,104,"20240126427 O   CP   E   SALDIVAR DEVELOPMENTS                              0 815 GREENBERRY DR                   LA PUENTE        CA   91744   20250709 VANESSA LIZBETH SALDIVAR          B     B,"
20240126441,,,346 N VERMONT AVE,          LOS ANGELES     ,,,,,105,"20240126441 O   SO   E   INOSENCIO VEGA ROMERO                              0 346 N VERMONT AVE APT #301          LOS ANGELES      CA   90004   20250709 INOSENCIO VEGA ROMERO             B     B,"
20240126520,,,84 MOSSWOOD DR, MOSSWOOD DR                      SUISUN CITY     ,,,C33;C33,,106,"20240126520 O   SO   E   MAK360 PAINTING                                    0 84 MOSSWOOD DR                      SUISUN CITY      CA   94585   20250709 EMILIO ALEJANDRO MONTES           C33   C33,"
20240126598,,,32991 N THORN APPLE LN,,,,,,107,"20240126598 O   LC   E   CLEAR ARMOR LLC                                    0 32991 N THORN APPLE LN              GRAYS LAKE       IL   60030   20250709 DAVID ANTHONY TRUDEAU             D52   D52,"
20240126618,,,2043 EAST ST,                   CONCORD         ,,,C28;C28,,108,"20240126618 O   LC   E   Y T LOCKSMITH LLC                                  0 2043 EAST ST #279                   CONCORD          CA   94520   20250709 YOSHIEL HAGBI                     C28   C28,"
20240126619,,,28996 CANYON RIM DRIVE              LAKE FOREST, CANYON RIM DRIVE              LAKE FOREST     ,,,,,109,"20240126619 O   SO   E   CHAD HENDERSON                                     0 28996 CANYON RIM DRIVE              LAKE FOREST      CA   92679   20250709 CHAD MILTON HENDERSON             B     B,"
20240126802,,,27000 BASELINE STREET ST, BASELINE STREET STE E         HIGHLAND        ,,,,,110,"20240126802 O   SO   E   TABEL DEVELOPMENTS CO                              0 27000 BASELINE STREET STE E         HIGHLAND         CA   92346   20250709 RIBHI TABEL                       B     B,"
20240126889,,,2320 BRACKEY LN                     MEADOW VIST, BRACKEY LN                     MEADOW VISTA    ,,,C27;C27,,111,"20240126889 O   SO   E   RS LANDWORKS                                       0 2320 BRACKEY LN                     MEADOW VISTA     CA   95722   20250709 RYAN MICHAEL SUDDJIAN             C27   C27,"
20240126927,,,550 W ARTESIA BLVD, W ARTESIA BLVD                  COMPTON         ,,,,,112,"20240126927 O   SO   E   FUELNOVA COMPANY                                   0 550 W ARTESIA BLVD                  COMPTON          CA   90220   20250709 STEVEN ANDREW SILLS               A     A,"
20240126960,,,20250709 COLE ST,                          TWIN PEAKS      ,,,,,113,"20240126960 O   SO   E   ELEVATED CONSTRUCTION INDUSTRIES                   0 PO BOX 944                          TWIN PEAKS       CA   92391   20250709 COLE STEVEN BATTS                 B     B,"
20240127002,,,,TH STREET                   UPLAND          ,886840 1147,,,,114,"20240127002 O   CP   E   FELIX CONSTRUCTION GROUP INC                  886840 1147 W 9TH STREET                   UPLAND           CA   91786   20250709 FELIX DAVID HURTADO               B     B,"
20240127081,,,16911 STRATHERN ST, STRATHERN STREET              VAN NUYS        ,,,,,115,"20240127081 O   CP   W   GOLD MASTER BUILDERS                               0 16911 STRATHERN STREET              VAN NUYS         CA   91406   20250709                                         B,"
20240127123,,,1702 W ARBUTUS ST, W ARBUTUS STREET               COMPTON         ,,,C54;C54,,116,"20240127123 O   CP   E   FATHER & SON'S TILE AND STONE                      0 1702 W ARBUTUS STREET               COMPTON          CA   90220   20250709 JORGE RUBEN BAUTISTA JIMENEZ      C54   C54,"
20240127274,,,9083 MIRASSOU COURT, MIRASSOU COURT                 SACRAMENTO      ,,,,,117,"20240127274 O   LC   E   KORA HOME IMPROVEMENTS LLC                         0 9083 MIRASSOU COURT                 SACRAMENTO       CA   95829   20250709 AARON VILLANUEVA                  B     B,"
20240127368,,,4750 WEST,ST STREET              LAWNDALE        ,,,,,118,"20240127368 O   CP   E   ALIAN CONSTRUCTION INC                             0 4750 WEST 161ST STREET              LAWNDALE         CA   90260   20250709 ALIAN OMAR AVALOS ESTRADA         B     B,"
20240127406,,,735 BERRY PATCH COURT, BERRY PATCH COURT               GRIDLEY         ,,,C12;C12,,119,"20240127406 O   LC   E   PRECISION GRADING & TRENCHING LLC                  0 735 BERRY PATCH COURT               GRIDLEY          CA   95948   20250709 SEGUNDO ODI BANUELOS              C12   C12,"
20240127475,,,,RD AVE                       SAN FRANCISCO   ,,,C10;C10,,120,"20240127475 O   SO   E   FINNERTY ELECTRIC                                  0 1378 33RD AVE                       SAN FRANCISCO    CA   94122   20250709 NEIL JOSEPH FINNERTY              C10   C10,"
20240127742,,,5078 SERRANIA AVE, SERRANIA AVE                   WOODLAND HILLS  ,,,C10,,121,"20240127742 O   CP   W   PALM BUILDERS & DESIGN INC                         0 5078 SERRANIA AVE                   WOODLAND HILLS   CA   91364   20250709                                         B,C10,"
20240127806,,,3232 W HILLSDALE AVE, W HILLSDALE AVE                VISALIA         ,,,,,122,"20240127806 O   CP   W   PRIMARY QUALITY CONSTRUCTION INC                   0 3232 W HILLSDALE AVE                VISALIA          CA   93291   20250709                                         B,"
20240127826,,,,TH ST                        SACRAMENTO      ,,,,,123,"20240127826 O   SO   E   CHHAY KIM CONSTRUCTION                             0 4321 77TH ST                        SACRAMENTO       CA   95820   20250709                                         B,"
20240127859,,,20250709 TIMOTHY WADE RICHARD,                        HEMET           ,,,C36;C36,,124,"20240127859 O   SO   E   PIPEOLOGY PLUMBING                            994276 P O BOX 1767                        HEMET            CA   92546   20250709 TIMOTHY WADE RICHARDS             C36   C36,"
20240128176,,,617 CLAUSER DR, CLAUSER DRIVE                   MILPITAS        ,,,C39;C39,,125,"20240128176 O   LC   E   RAHIM ROOFING LLC                                  0 617 CLAUSER DRIVE                   MILPITAS         CA   95035   20250709 SARAH ESTHER HANCOCK              C39   C39,"
20240128369,,,99 DOMINGA AVE, DOMINGA AVE                      FAIRFAX         ,,,,,126,"20240128369 O   SO   E   EJ WALSH CONSTRUCTION                              0 99 DOMINGA AVE                      FAIRFAX          CA   94930   20250709 EDWARD JAMES WALSH                B     B,"
20240128370,,,10925 LARRYLYN DR, LARRYLYN DRIVE                WHITTIER        ,,,,,127,"20240128370 O   SO   E   FINE POINTE CONSTRUCTION                           0 10925 LARRYLYN DRIVE                WHITTIER         CA   90603   20250709 BENJAMIN VAZQUEZ,JR               B     B,"
20240128373,,,12301 WILSHIRE BLVD ST,RT      LOS ANGELES     ,,,,,128,"20240128373 O   CP   E   SYNERGY DEVELOPMENT GROUP INC                      0 12301 WILSHIRE BLVD STE 512_RT      LOS ANGELES      CA   90025   20250709 WILLIAM RYAN TRAYLOR              B     B,"
20240128374,,,2622 MARLBERRY DR, MARLBERRY DR                   SANTA MARIA     ,,,C10;C10,,129,"20240128374 O   SO   E   DAVID SANCHEZ                                      0 2622 MARLBERRY DR                   SANTA MARIA      CA   93455   20250709 DAVID SANCHEZ                     C10   C10,"
20240128378,,,200 PRINCETON BLVD,,,,C50;C50,,130,"20240128378 O   LC   E   ELEVATED STEEL LLC                                 0 200 PRINCETON BLVD                  ADAIRSVILLE      GA   30103   20250709 COLTON JOHN LEMON                 C50   C50,"
20240128449,,,9139 RENDALIA ST, RENDALIA ST                    BELLFLOWER      ,,,C39;C39,,131,"20240128449 O   SO   E   FRANK MARTINEZ ROOFING                             0 9139 RENDALIA ST                    BELLFLOWER       CA   90706   20250709 FRANK C MARTINEZ                  C39   C39,"
20240128457,,,11933 GREVILLEA AVE,           HAWTHORNE       ,,,C10;C10,,132,"20240128457 O   SO   E   KEVIN CASIMIRO                                     0 11933 GREVILLEA AVE APT 3           HAWTHORNE        CA   90250   20250709 KEVIN DENCIL CASIMIRO             C10   C10,"
20240128460,,,12746 HIGHLAND COURT, HIGHLAND COURT                AUBURN            ,,,C49;C49,,133,"20240128460   O   SO   E   DUSTIN DAVID KELLY                                                      0 12746 HIGHLAND COURT                AUBURN             CA   95603   20250709 DUSTIN DAVID KELLY               C49   C49,"
20240128467,,,3835 EAST THOUSAND OAKS             WEST, EAST THOUSAND OAKS             WESTLAKE VILLAGE  ,,,C36,,134,"20240128467   O   SO   W   STELLAR SEWERS COASTAL PLUMBING                                         0 3835 EAST THOUSAND OAKS             WESTLAKE VILLAGE   CA   91362   20250709                                        C36,B,"
20240128476,,,157 WATKINS PL, WATKINS PLACE                   BISHOP            ,,,C57;C57,,135,"20240128476   O   SO   E   KILE'S WELL AND PUMP SERVICE                                            0 157 WATKINS PLACE                   BISHOP             CA   93514   20250709 MATTHEW KIM SING KILE            C57   C57,"
20240128478,,,1103 SEMINARY AVE, SEMINARY AVENUE                OAKLAND           ,,,,,136,"20240128478   O   CP   E   OAK TREE PROPERTY GROUP                                                 0 1103 SEMINARY AVENUE                OAKLAND            CA   94621   20250709 STEPHEN MATTHEW PAGONES          B     B,"
20240128480,,,, INTERLUDE                        IRVINE            ,,,,,137,"20240128480   O   SO   E   MARK CHUANLENG GOH                                                      0 72 INTERLUDE                        IRVINE             CA   92620   20250709 MARK CHUANLENG GOH               B     B,"
20240128489,,,8040 DEERING AVE,                 CANOGA PARK       ,,,C23;C23,,138,"20240128489   O   CP   E   MODERN IRON DESIGN WORK INC                                             0 8040 DEERING AVE #4                 CANOGA PARK        CA   91304   20250709 MOHSEN BAYAT                     C23   C23,"
20240128494,,,14302 TIARA ST, TIARA ST                      VAN NUYS          ,,,C10;C10,,139,"20240128494   O   SO   E   LEE M ESTEVE                                                            0 14302 TIARA ST                      VAN NUYS           CA   91401   20250709 LEE MURRIETA ESTEVE              C10   C10,"
20240128495,,,9082 GRAMERCY DR,            SAN DIEGO         ,,,,,140,"20240128495   O   CP   E   AJZ CONSTRUCTION                                                        0 9082 GRAMERCY DR APT 134            SAN DIEGO          CA   92123   20250709 ARRON JESUS ZEPEDA               B     B,"
20240128504,,,2255 CAHUILLA ST,             COLTON            ,,,C10,,141,"20240128504   O   SO   E   LOPEZ ELECTRIC                                                          0 2255 CAHUILLA ST APT 21             COLTON             CA   92324   20250709                                        C10,"
20240128506,,,, CALLE EMELIA                  COACHELLA         ,,,C27;C27,,142,"20240128506   O   CP   E   AMS LANDSCAPE & DESIGN                                                  0 52776 CALLE EMELIA                  COACHELLA          CA   92236   20250709 LEONEL MEZA-VASQUEZ              C27   C27,"
20240128507,,,225 CORONADO AVE,           DALY CITY         ,,,,,143,"20240128507   O   CP   E   AMB CONSTRUCTION                                                        0 225 CORONADO AVE APT #321           DALY CITY          CA   94015   20250709 AHMAD MOHD NASSER BADAD          B     B,"
20240128554,,,8917 NEW DAWN DR, NEW DAWN DR                    SACRAMENTO        ,,,B-2;B-2,,144,"20240128554   O   SO   E   JEFF GOLLAHER REMODELING                                                0 8917 NEW DAWN DR                    SACRAMENTO         CA   95826   20250709 JEFFREY LAWSON GOLLAHER          B-2   B-2,"
20240128555,,,600 CALLE CANAST,                 SAN CLEMENTE      ,,,C55;C55,,145,"20240128555   O   SO   E   PABLO WATER PURIFICATION                                                0 600 CALLE CANASTA 3                 SAN CLEMENTE       CA   92673   20250709 PABLO GOMEZ                      C55   C55,"
20240128557,,,8228 SANDERSON CT, SANDERSON CT                   ANTELOPE          ,,,C36,,146,"20240128557   O   SO   E   PERFORMANCE PLUMBING CO                                                 0 8228 SANDERSON CT                   ANTELOPE           CA   95843   20250709                                        C36,"
20240128560,,,,TH ST E                     PALMDALE          ,,,,,147,"20240128560   O   CP   E   FLORESCO GENERAL CONTRACTOR                                             0 38602 37TH ST E                     PALMDALE           CA   93550   20250709 NETZER JACOB ESCOBAR SOBERANIS   B     B,"
20240128562,,,1572 N EUCLID AVE                   UPL, N EUCLID AVE                   UPLAND            ,,,,,148,"20240128562   O   SO   E   FFILIP BOLTON                                                           0 1572 N EUCLID AVE                   UPLAND             CA   91786   20250709 FFILIP JEREMY BOLTON             B     B,"
20240128566,,,20250709 FAUST, VIA PACHECO                     SAN LORENZO       ,,,C36;C36,,149,"20240128566   O   CP   E   PLUMBING LEGACY INC                                                     0 654 VIA PACHECO                     SAN LORENZO        CA   94580   20250709 FAUSTINO CORONADO CALZADA        C36   C36,"
20240128568,,,213 SURFRIDER WAY, SURFRIDER WAY                   OCEANSIDE         ,,,C53;C53,,150,"20240128568   O   CP   E   MOON POOL CONCEPTS INC                                                  0 213 SURFRIDER WAY                   OCEANSIDE          CA   92054   20250709 JOSEPH TYLER MOON                C53   C53,"
20240128569,,,,                       SAN DIEGO         ,,,C20;C20,,151,"20240128569   O   SO   E   CLOUD 9 AC                                                              0 P O BOX 16592                       SAN DIEGO          CA   92176   20250709 FORUTAN RAZI                     C20   C20,"
20240128570,,,3404 NORTH MOUNTAIN VIEW AVE        SAN BERNARD, NORTH MOUNTAIN VIEW AVE        SAN BERNARDINO    ,,,C-9;C-9,,152,"20240128570   O   SO   E   NEXT LEVEL DRYWALL                                                      0 3404 NORTH MOUNTAIN VIEW AVE        SAN BERNARDINO     CA   92405   20250709 WAGNER RENE FIGUEROA-GIRON       C-9   C-9,"
20240128571,,,8906 IDYLLWILD LANE, IDYLLWILD LANE                 SAN DIEGO         ,,,C10;C10,,153,"20240128571   O   SO   E   SLAMA ELECTRIC                                                          0 8906 IDYLLWILD LANE                 SAN DIEGO          CA   92119   20250709 JASON MICHEAL SLAMA              C10   C10,"
20240128572,,,1421 SAN BERNARDINO AVE, SAN BERNARDINO AVE             SPRING VALLEY     ,,,B-2;B-2,,154,"20240128572   O   SO   E   MARCELINO JR GASPER                                                     0 1421 SAN BERNARDINO AVE             SPRING VALLEY      CA   91977   20250709 MARCELINO GASPAR,JR              B-2   B-2,"
20240128576,,,707 CITRUS AVE, CITRUS AVE                      PERRIS            ,,,,,155,"20240128576   O   CP   E   ELEVATE UNDERGROUND ENGINEERING                                         0 707 CITRUS AVE                      PERRIS             CA   92571   20250709 LUIS FERNANDO CAMARILLO          A     A,"
20240128577,,,,,,,C17;C17,,156,"20240128577   O   LC   E   WEST COAST GLASS SYSTEMS LLC                                            0 3824 TRILLIUM TRAIL                 ELGIN              IL   60124   20250709 KASIE MARIE MORRISON             C17   C17,"
20240128580,,,5314 EDGEWOOD PL, EDGEWOOD PLACE                 LOS ANGELES       ,,,,,157,"20240128580   O   LC   E   SOCAL RAIN GUTTERS LLC                                                  0 5314 EDGEWOOD PLACE                 LOS ANGELES        CA   90019   20250709 CARLOS VICENTE                   D24   D24,"
20240128585,,,11615 ALLEN                         TUST, ALLEN                         TUSTIN            ,,,,,158,"20240128585   O   CP   E   SB STRUCTURE                                                            0 11615 ALLEN                         TUSTIN             CA   92782   20250709 STEVEN JAVIER BUELNA             B     B,"
20240128586,,,6035 CHESHIRE WAY, CHESHIRE WAY                   CITRUS HEIGHTS    ,,,,,159,"20240128586   O   CP   E   TOOL BOX MASTERS INC                                                    0 6035 CHESHIRE WAY                   CITRUS HEIGHTS     CA   95610   20250709 ALEKSEI VETRIK                   B     B,"
20240128589,,,1741 N KENT ST, N KENT ST                      ANAHEIM           ,,,C27;C27,,160,"20240128589   O   SO   E   HML LANDSCAPE SERVICE                                                   0 1741 N KENT ST                      ANAHEIM            CA   92806   20250709 HERIBERTO RODRIGUEZ              C27   C27,"
20240128594,,,2334 MERCED ST                      SAN LEANDR, MERCED ST                      SAN LEANDRO       ,,,C10;C10,,161,"20240128594   O   SO   E   JERRY ABNEY                                                             0 2334 MERCED ST                      SAN LEANDRO        CA   94577   20250709 JERRY HAROLD ABNEY               C10   C10,"
20240128599,,,4171 SUISUN VALLEY RD ST, SUISUN VALLEY RD STE L         FAIRFIELD         ,,,,,162,"20240128599   O   CP   W   DECLAN BUILDERS INC                                                     0 4171 SUISUN VALLEY RD STE L         FAIRFIELD          CA   94534   20250709                                        B,"
20240128614,,,10704 ALONDRA DR, ALONDRA DRIVE                 BAKERSFIELD       ,,,C10;C10,,163,"20240128614   O   SO   E   VOLTERA SOLUTIONS                                                       0 10704 ALONDRA DRIVE                 BAKERSFIELD        CA   93311   20250709 ROBERT WARNER HALL               C10   C10,"
20240128753,,,55 CORRAL DE TIERRA RD,       SALINAS           ,,,C27;C27,,164,"20240128753   O   SO   E   RED SPADE LAND MANAGEMENT                                               0 55 CORRAL DE TIERRA RD UNIT 5       SALINAS            CA   93908   20250709 ZACHARY ALLEN SCHNEIDER          C27   C27,"
20240128754,,,9015 SHOEMAKER AVE, SHOEMAKER AVE                  WHITTIER          ,,,C10;C10,,165,"20240128754   O   SO   E   ERNESTO LARA                                                            0 9015 SHOEMAKER AVE                  WHITTIER           CA   90602   20250709 ERNESTO LARA                     C10   C10,"
20240128755,,,, QUAIL HILL PKWY                IRVINE            ,,,C53;C53,,166,"20240128755   O   SO   E   SERENITY POOLSCAPES                                                     0 6789 QUAIL HILL PKWY                IRVINE             CA   92603   20250709 DAISY ESPINOZA                   C53   C53,"
20240128758,,,21844 S VERMONT AVE,              TORRANCE          ,,,,,167,"20240128758   O   SO   E   WILLIAM C BUILDING & CONSTRUCTION                                       0 21844 S VERMONT AVE #5              TORRANCE           CA   90502   20250709 WILLIAM WONCHUL CHO              B     B,"
20240128759,,,227 CONCORD ST, CONCORD STREET                  SAN FRANCISCO     ,,,C33;C33,,168,"20240128759   O   CP   E   BRUSHIN' AROUND PAINTING COMPANY                                        0 227 CONCORD STREET                  SAN FRANCISCO      CA   94112   20250709 CARLOS TIJERO                    C33   C33,"
20240129044,,,1220 APPIAN WAY, APPIAN WAY                     MORGAN HILL       ,,,C46,,169,"20240129044   O   LC   W   SOLAR STABLE LLC                                                        0 1220 APPIAN WAY                     MORGAN HILL        CA   95037   20250709                                        C46,"
20240129050,,,1042 OLIVE DR, OLIVE DRIVE                    DAVIS             ,,,C20;C38,,170,"20240129050   O   CP   W   BLAKE'S HEATING & AIR CONDITIONING                                      0 1042 OLIVE DRIVE                    DAVIS              CA   95616   20250709                                        C20,C38,"
20240129111,,,419 CEDAR AVE, CEDAR AVE UNIT C                LONG BEACH        ,,,,,171,"20240129111   O   CP   W   STUDIO CONSTRUCT INC                                                    0 419 CEDAR AVE UNIT C                LONG BEACH         CA   90802   20250709                                        B,"
20240129121,,,33857 WASHINGTON AVE, WASHINGTON AVENUE             UNION CITY        ,,,C-8;C-8,,172,"20240129121   O   SO   E   NICK'S CONCRETE                                                         0 33857 WASHINGTON AVENUE             UNION CITY         CA   94587   20250709 NIKOLA TAHAAFE                   C-8   C-8,"
20240129140,,,1505 EAST SAN MARTIN AVE,UNIT A     SAN MARTIN        ,047289 1505,,,,173,"20240129140   O   CP   W   TOP IMPERIAL INC                                                  1047289 1505 EAST SAN MARTIN AVE,UNIT A     SAN MARTIN         CA   95046   20250709                                        D06,D56,"
20240129241,,,,                         AVILA BEACH       ,,,,,174,"20240129241   O   SO   W   HODGES CONSTRUCTION                                                406890 P O BOX 737                         AVILA BEACH        CA   93424   20250709                                        B,"
20240129244,,,1102 SAN FERNANDO ROAD,         SAN FERNANDO      ,,,,,175,"20240129244   O   CP   W   SOLUTIONS TO BUILD INC                                                  0 1102 SAN FERNANDO ROAD #203         SAN FERNANDO       CA   91340   20250709                                        B,"
20240129280,,,,                   SAN FRANCISCO     ,,,,,176,"20240129280   O   CP   W   JEC CONSTRUCTION & RENOVATION INC                                       0 257 14TH ST APT 1                   SAN FRANCISCO      CA   94103   20250709                                        B,"
20240129310,,,1226 MARIUS ST, MARIUS ST                      MC KINLEYVILLE    ,,,C-6,,177,"20240129310   O   SO   W   HENSON'S CABINETS                                                       0 1226 MARIUS ST                      MC KINLEYVILLE     CA   95519   20250709                                        C-6,"
20240129318,,,2447 INDUSTRIAL PKWY W              HAYWARD, INDUSTRIAL PKWY W              HAYWARD           ,,,,,178,"20240129318   O   LC   W   4C CONSTRUCTION SYSTEMS LLC                                             0 2447 INDUSTRIAL PKWY W              HAYWARD            CA   94545   20250709                                        B,"
20240129354,,,5546 PONCE AVE, PONCE AVE                      WOODLAND HILLS    ,,,,,179,"20240129354   O   CP   W   THE CALIFORNIA BUILDERS ANGENCY                                         0 5546 PONCE AVE                      WOODLAND HILLS     CA   91367   20250709                                        B,"
20240129356,,,132 SCOTT ST, SCOTT ST                        SANTA ROSA        ,,,,,180,"20240129356   O   SO   W   NEW ALCHEMY WOODWORKING AND CONSTRUCTION                                0 132 SCOTT ST                        SANTA ROSA         CA   95401   20250709                                        B,"
20240129385,,,12401 FILMORE ST,            SYLMAR            ,029449 1240,,C10,,181,"20240129385   O   CP   W   MSC ELECTRIC INC                                                  1029449 12401 FILMORE ST SPC 412            SYLMAR             CA   91342   20250709                                        C10,"
